session_id,target
191,4.8494090371671145e-05
192,1.0219482290520517e-05
193,0.002214538179908133
194,0.0004319836589830108
195,2.087171180872101e-05
196,2.197607169669647e-06
197,0.0006774232212340634
198,0.005932081345311153
199,0.017718697763336518
200,1.8064442862566403e-06
201,2.4132537497029404e-05
202,0.10162959719262236
203,5.488443730849697e-07
204,9.046415758246272e-06
205,0.02060495999640327
206,2.372690798547912e-10
207,0.00023529034962680324
208,0.0006887157412221835
209,3.1883595079690605e-07
210,0.00230020778445193
211,4.157686601803934e-05
212,0.0051554261921056225
213,3.0958033294441546e-06
214,0.003322408784898282
215,0.0005107402471724674
216,0.008989269105368394
217,0.01636901490956645
218,0.0023302129028007624
219,0.005222133942178459
220,0.0018123805884013124
221,0.0008756840386882264
222,1.217019916703893e-05
223,0.0016439395493567984
224,0.0023302129028007624
225,0.07752273440410712
226,0.007601846447675373
227,0.0014170860080727902
228,1.3212764428212761e-05
229,1.5966177742454797e-05
230,0.0013791235063201548
231,4.979145272452063e-05
232,5.3343926096181925e-06
233,4.6838053498510875e-06
234,0.007566184012718794
235,5.078587799383881e-05
236,9.873091894795297e-05
237,0.0020365503565177192
238,0.004191139018642474
239,0.0002192457556447261
240,0.004799028256852484
241,3.184878287401189e-05
242,6.9850684265995705e-09
243,2.5267653339582594e-09
244,5.719216878681855e-06
245,0.0002276139779744025
246,1.823451665078118e-05
247,0.026913494210833853
248,0.0006062482243949016
249,1.753815473812899e-05
250,0.0004982356523807562
251,0.04126822295523124
252,6.982784568346203e-06
253,2.206170064802558e-05
254,0.0020064664636254737
255,0.0011078668370877866
256,5.604477601596658e-09
257,3.6610751427120603e-05
258,0.006183738649302956
259,0.007477505102915122
260,0.0008464897704958047
261,8.829260765733646e-05
262,0.001358273097926281
263,0.00045516215848778757
264,0.0040875514420583
265,5.399552055612377e-05
266,1.1087647221801938e-06
267,2.4625534399646594e-11
268,5.334950328907982e-05
269,0.0005725238857598337
270,0.0009235698148467904
271,1.4491153505031552e-06
272,5.008960313330333e-05
273,2.7156539850377742e-06
274,0.003438413950555689
275,0.00484659057637679
276,5.24740927294269e-07
277,0.0019603493039333933
278,0.005674856606424947
279,2.3832623107896117e-06
280,0.0038581664631457853
281,3.096210384037862e-05
282,0.00020308590150199123
283,0.0022109620561150058
284,1.8838684375410267e-05
285,1.1213950376967673e-05
286,3.6392850032209313e-08
287,0.002786812415398524
288,3.9612757236889727e-07
289,0.0011411481060187778
290,1.965288037107106e-06
291,0.0015889836451917513
292,0.0004381475775974276
293,0.005397358839594133
294,2.0964315551504757e-05
295,7.226320569374782e-06
296,1.0636131587045083e-05
297,4.5262198406819966e-05
298,2.040991565107996e-05
299,1.385474179045577e-07
300,9.023708308724935e-06
301,1.965288037107106e-06
302,7.862444618300448e-05
303,1.8490642980703714e-06
304,0.0005077814417099715
305,0.083748716579419
306,8.179261604290628e-07
307,0.0024213426058439878
308,3.9398342106972814e-05
309,0.003906300768342755
310,3.30783253043471e-06
311,0.0024269651392785155
312,0.003377120269200103
313,0.0009724364678573218
314,5.854482078365672e-06
315,7.248819856585087e-05
316,1.1309248749094424e-05
317,0.00647809097023564
318,1.69437253660286e-05
319,2.6618086788479542e-05
320,0.00015175392250798287
321,0.007609899560088892
322,6.46153124815515e-06
323,1.015392844359274e-05
324,0.0064854681459874134
325,0.004353947520342491
326,0.0031102426831650103
327,6.792203175855635e-05
328,0.0026477273438094613
329,4.255932465669657e-06
330,1.4741545968436048e-06
331,0.011513091034720178
332,0.0010026223446905841
333,0.3027627035126786
334,4.772726695085702e-06
335,2.8507738994638252e-05
336,9.242701754643584e-05
337,0.0011673962636594628
338,0.009684813865703313
339,4.35137377228941e-06
340,0.0023444488599350713
341,3.3225752478270477e-07
342,0.0011758951449569398
343,0.004161622433890377
344,0.002475936442934179
345,0.0009915653497984238
346,5.70660358833507e-05
347,0.9602177683209
348,8.977676459397387e-07
349,5.522658304169864e-07
350,0.007404435524153721
351,6.949837771643814e-05
352,0.0009489281708700662
353,0.053644692076749045
354,0.0014416408978623787
355,0.004893358510492023
356,0.00015799624631580736
357,0.00011070315807386487
358,4.379364369822808e-06
359,0.0008473045783091116
360,1.848181311917253e-05
361,0.0017655754970653278
362,0.0007668959896123402
363,4.020992398453073e-05
364,0.0006222842737753643
365,7.730459885081147e-10
366,6.021302096961465e-10
367,1.7559044471827816e-07
368,0.0077184944045470575
369,0.002971657122220109
370,1.0290386340225372e-06
371,0.004191139018642474
372,7.396239993106077e-07
373,6.037211675342655e-07
374,9.19541966085992e-08
375,3.701758048256137e-05
376,0.0034796480781709204
377,0.00022221600757156497
378,2.1403193107891034e-07
379,1.0903152869966331e-07
380,4.8728003738403404e-05
381,0.001466788563691238
382,0.004798286695380336
383,4.490106043849507e-06
384,0.00010754002367432216
385,0.0026067411943987186
386,0.0002085718325082027
387,0.0008990166187841233
388,0.0031090032925476245
389,4.557083167858259e-06
390,1.909170475722031e-05
391,2.363297927771345e-05
392,0.000811294601443759
393,8.167530431759577e-05
394,2.119252393223694e-06
395,1.851124159155027e-05
396,0.00037246581630920143
397,1.626366532550049e-05
398,0.0004580851617953042
399,3.071612325880334e-09
400,8.608836206262602e-05
401,2.592908106203331e-07
402,7.818051789730021e-05
403,4.86538985157058e-05
404,0.17316663546261177
405,0.00032658652768939014
406,0.012780023594958244
407,2.175976403413053e-05
408,2.2591475591748953e-06
409,0.005602120438659069
410,0.00012628575780708045
411,3.241202519689155e-06
412,1.0386125742227152e-06
413,0.0016357131218829332
414,8.029862320670167e-06
415,3.4443126736780465e-08
416,5.168546830509292e-05
417,0.006800563098221996
418,3.394000999506429e-07
419,2.507674161499527e-06
420,0.0005089899694599308
421,0.003706530931795123
422,0.004191139018642474
423,1.3568089898250591e-05
424,6.297276921219544e-05
425,1.7942140198170924e-09
426,0.2254111123811749
427,1.1090691423965736e-05
428,6.922723484467361e-10
429,0.00011712399144786941
430,4.255932465669657e-06
431,6.832590311547786e-07
432,0.004185885695766254
433,2.325751206501899e-05
434,0.0013634556560758802
435,7.502937015896464e-06
436,0.0017018437124201823
437,0.00017065724064752098
438,0.00010938469940157482
439,4.458566516299116e-05
440,2.2969161283390953e-08
441,1.8001628430104798e-05
442,9.063943002839496e-06
443,1.8186378483622448e-06
444,1.3470415197392482e-05
445,0.00010919519310384005
446,0.002911820201648698
447,1.4245631212951948e-05
448,0.013293833121667249
449,2.258675956999389e-05
450,0.00017818003205376487
451,0.0004708258876767184
452,0.00015682025078330258
453,0.0005911715249456879
454,6.567822262815739e-07
455,1.5688080701646042e-05
456,2.0456835070216297e-05
457,1.3620196821080959e-06
458,0.00043780121177932187
459,7.041184795829345e-05
460,0.027798087343749583
461,4.5268703770875806e-05
462,1.6004069568546798e-07
463,9.329235934062918e-08
464,3.1594943746099365e-05
465,0.0023635271340751596
466,5.617971800079489e-06
467,0.0003263933231933058
468,3.63125364176868e-05
469,7.40487567908974e-05
470,0.00016218123056892096
471,0.015026198899453962
472,1.826335248211173e-07
473,0.0023302129028007624
474,7.45496109655828e-08
475,0.007361344706149183
476,5.003592045480193e-07
477,4.579456964360581e-05
478,0.0006340299231834795
479,0.458788226447827
480,1.8713450637628818e-05
481,0.003912889517912525
482,0.0008848240642744421
483,0.02583230256118907
484,0.0020519996060927846
485,0.00035745878185412875
486,7.370326216009228e-05
487,0.00013613587386254053
488,1.523705022801587e-05
489,0.0016638974112253542
490,2.883536501767314e-07
491,0.006889174486352044
492,0.001189785397560414
493,0.001466788563691238
494,1.516563673272589e-05
495,0.0001297581117608436
496,0.013664534630741477
497,0.0005551282137996313
498,0.0022175412234682144
499,7.489158164064213e-12
500,0.0038020981800941183
501,0.0005433688870052884
502,0.05090696806484157
503,0.030371465043233688
504,0.001504791057391585
505,0.0004922002476133963
506,5.293852922414136e-07
507,0.0026965981874642326
508,0.0006225308898693098
509,1.4896262068884513e-06
510,5.456409727475933e-05
511,2.2969161283390953e-08
512,0.0008788503764341522
513,2.6914358438191597e-05
514,0.006707626480835551
515,0.000258421550348655
516,0.006740676882846739
517,0.00017480856924238322
518,2.8212356953738e-06
519,6.048119502486268e-05
520,2.0078376555406397e-05
521,0.09324398168928177
522,0.27391756846239534
523,1.2634914128345544e-07
524,0.003914008196971704
525,0.001404162709926236
526,1.366170812460343e-05
527,0.001014016690081621
528,0.0002871071349635804
529,7.98256044242197e-05
530,2.152452117530788e-07
531,1.4220581031933742e-05
532,6.21189110890523e-05
533,8.499298839880756e-08
534,0.27541270439821774
535,6.934301014671309e-09
536,0.004644178244068571
537,0.0012070857450846146
538,0.005418577427852435
539,0.002067981841298822
540,1.470178162208896e-07
541,0.0007251057999483515
542,1.8753397576408476e-05
543,0.001530871856214705
544,0.018682586227954788
545,8.670815989210819e-05
546,1.6254662651418496e-05
547,0.008891482641370387
548,7.414402710097676e-07
549,0.001615784999641497
550,0.0003640073737349028
551,0.0016125536048600497
552,0.00013134076114451544
553,6.500487156610377e-07
554,3.709071375779597e-05
555,1.0645085978046486e-06
556,0.03951072244185084
557,2.5144696154395806e-05
558,9.605157722970822e-05
559,0.00010719769589584735
560,2.6688662096081722e-05
561,8.923798598261039e-05
562,0.004161800625972878
563,4.7175943806824674e-05
564,0.0014264677429777965
565,0.0017789618565124134
566,0.00011643856367384725
567,1.1342623463311762e-06
568,0.00016788480487100086
569,0.004074737564777226
570,4.1340962250664214e-05
571,7.19398568786391e-05
572,0.04048123032044587
573,4.7185619948360443e-07
574,1.1935410709986328e-06
575,8.499298839880756e-08
576,0.001527400502689594
577,0.0005246928140467917
578,6.896092303560231e-07
579,5.514290979551572e-05
580,9.25766938791548e-05
581,0.006264255292202241
582,1.4417306391173345e-05
583,4.148240472883666e-05
584,0.10964230498130463
585,5.75350022894583e-05
586,2.6899002105924174e-05
587,0.0005924501367911651
588,0.00016694114973028453
589,0.007735363981285301
590,5.379330315499895e-07
591,2.8972195265172602e-05
592,8.499298839880756e-08
593,2.1673997939989456e-10
594,1.879629659881172e-07
595,0.000532101929666101
596,5.1817436355976514e-05
597,0.00032990311736453973
598,1.1090691423965736e-05
599,4.5016307221165836e-05
600,0.0034383934609132417
601,0.0033477111365056585
602,0.015161156966856177
603,1.4843426782494224e-05
604,5.084041337758353e-05
605,0.006854525636073766
606,0.0024219925508648776
607,0.004747818722882526
608,0.00014902228024544245
609,0.0007698987306054207
610,2.1270372981149528e-08
611,2.3352627146914464e-05
612,0.021279202206657334
613,4.3713440252561574e-07
614,2.202065449831716e-05
615,0.00024785028199974
616,0.00015674777634792073
617,5.316572959858524e-05
618,1.3689381292525298e-06
619,1.770597597143598e-05
620,0.07167613441313599
621,2.2406610378534698e-05
622,0.06822250069493059
623,0.0009233713764570519
624,4.379364369822808e-06
625,0.024835631160608166
626,0.0019656954435472965
627,6.258318711962576e-07
628,3.7214788075342016e-10
629,0.00015698847835862243
630,4.103431860902316e-07
631,6.657985322586615e-05
632,0.0034383886226883346
633,0.05642518158586204
634,0.0012196376505528874
635,8.978316914321346e-07
636,0.00017344440213136526
637,1.3311009833942675e-05
638,0.0023302129028007624
639,1.4938477964788862e-05
640,4.060077602765976e-07
641,0.0007093804530402141
642,0.00013129219864782893
643,0.030332738246002612
644,4.724012381080077e-05
645,0.015864365120269126
646,0.00023122141747293495
647,2.2964065025795572e-05
648,6.09185991116258e-05
649,0.0010496817033106647
650,1.4769415684749653e-05
651,0.0025343883857642207
652,0.06759164765165736
653,0.0009938830799755647
654,4.531492411813418e-05
655,0.03238547408475485
656,0.0068052763773598975
657,7.008246432733549e-08
658,6.8110643589088845e-06
659,0.00021728972643871594
660,0.00030659872862582677
661,3.4467666083973365e-05
662,8.996418793071326e-06
663,6.143782702978479e-07
664,0.0005219789325608795
665,4.1814193546699016e-05
666,0.003641215735828078
667,0.0021147640802225707
668,0.007216315690280889
669,6.867693897447873e-06
670,7.013730952862959e-07
671,0.0046167332239000726
672,0.031019591037478714
673,0.055862810949388456
674,0.0020068510292295706
675,0.005452021914783291
676,0.002484705745871119
677,0.00014888179446593346
678,0.01637546097048914
679,1.8234955887232986e-05
680,0.010120901373173005
681,2.0145201486116624e-05
682,7.932607821465932e-07
683,8.167530431759577e-05
684,0.006578886886051835
685,4.255932465669657e-06
686,0.00025419012296591984
687,0.0002192457556447261
688,0.008543024346116155
689,0.030888781560044244
690,0.00013701091127781977
691,0.0004935008665778255
692,3.356372988294668e-05
693,0.0028184589066846204
694,0.0004552664554740753
695,1.1802834203684483e-05
696,2.9272370636310106e-05
697,0.0005879117032916012
698,0.0023302129028007624
699,3.381055916384911e-05
700,0.00010529880101874894
701,3.881241974927354e-05
702,9.577779530526658e-05
703,4.8824241851521176e-05
704,0.0006605318714243148
705,4.532723737123285e-05
706,6.68351191549124e-05
707,1.3787183447183e-05
708,9.203002663441927e-06
709,0.040107919636289485
710,5.4780575908734825e-05
711,0.0001990948593474774
712,0.0001222874340002405
713,6.46214883034728e-06
714,0.00021910947916275813
715,4.743222159923288e-07
716,0.00023664888321145856
717,0.000992075858591786
718,0.00021049459782835876
719,7.931434866168106e-05
720,1.0373397839078e-06
721,1.5309400302651485e-05
722,7.956513028580463e-05
723,0.00792183885892524
724,0.0008610834185747442
725,3.858815243635632e-07
726,1.262880592168462e-06
727,0.008645193469031781
728,0.0263590680579372
729,0.0022083000369066434
730,0.016093815529838414
731,2.7810631557008245e-05
732,1.278000359367455e-05
733,1.825939880908108e-08
734,0.00017808558468908147
735,0.06066673741366531
736,1.5503922009540374e-09
737,2.0363692579942984e-06
738,0.0004673528995331332
739,3.061059997473457e-06
740,8.673485374479619e-05
741,5.884562865714878e-05
742,0.00159485553640781
743,0.003836451557029711
744,8.047769372703848e-05
745,0.0017517042385588296
746,0.0008279976981103687
747,0.0002553066911705118
748,7.54580493308561e-06
749,0.0027771269912931855
750,8.167530431759577e-05
751,3.9148974770860945e-07
752,1.2420393629137798e-06
753,5.1877365098466896e-06
754,1.1090691423965736e-05
755,4.932196327633295e-06
756,0.0009244471363122102
757,0.010025411689563984
758,0.00020951257067123536
759,3.0840676562079206e-06
760,0.00011759754242486814
761,0.002665381024651005
762,5.145909437995647e-05
763,0.0011156677407062195
764,8.269267592630402e-05
765,0.007458635498263673
766,3.56708464946962e-07
767,0.00217051299731423
768,8.35483761216302e-06
769,0.00012608000798987513
770,0.0671711502029449
771,0.002813495295722965
772,1.8338319803023215e-05
773,7.952329691953359e-05
774,0.0007569172476932316
775,1.5177293389353197e-05
776,0.03033871918887513
777,0.0012266625469776215
778,8.155345528566329e-05
779,7.008246432733549e-08
780,4.8296428448162514e-05
781,0.0019526749513003633
782,0.028424011724695313
783,0.00017756486251223363
784,9.343661871959088e-05
785,4.436264879346404e-06
786,0.018942947632289247
787,1.18266796335971e-05
788,3.5910290664361324e-06
789,0.0002702963404186285
790,0.00012387299250701632
791,0.001514130370713199
792,7.989998518644341e-05
793,0.0015222129234447206
794,0.003879925291375075
795,0.00032422488110946384
796,1.1905857461683133e-07
797,0.0025522047044471124
798,7.173091344092771e-07
799,6.437476881708977e-08
800,0.001401434357104387
801,2.993880430362127e-05
802,0.0019603493039333933
803,2.7732765722519537e-06
804,0.0003456891710025243
805,0.00010733903071025256
806,1.7379293676514764e-11
807,1.6085141085283744e-06
808,1.7362440984596354e-07
809,0.7465702150164719
810,0.00037052289877801715
811,2.205640089677667e-07
812,0.0010394052803288385
813,0.00010070945124306479
814,0.006490704412644572
815,0.021665954242774618
816,8.100085146923197e-05
817,0.0033090574176889063
818,9.117576008527607e-05
819,0.0003808596159226107
820,0.029367225958229003
821,0.00028398623237592554
822,0.005122037964772501
823,0.00444133085780563
824,2.7509130989341526e-05
825,0.004089693081963515
826,6.410636314471985e-06
827,0.005977101040628225
828,0.00015082438330564482
829,0.002704929350904313
830,3.953489943836212e-05
831,0.6195442659038125
832,8.371795237098906e-06
833,2.420104225383214e-05
834,2.181965058017637e-06
835,0.0018011019295729104
836,4.748417670358484e-06
837,7.467241035566105e-05
838,1.4721572588243278e-06
839,0.0015668376805208213
840,2.0229162064213335e-06
841,3.090931025839356e-05
842,0.0006755288206984134
843,0.05544289850006922
844,0.00706243316350633
845,5.418881409131091e-05
846,1.965288037107106e-06
847,1.0480610441327181e-05
848,1.1264207914253478e-06
849,2.3513002214971882e-05
850,7.051924066116205e-05
851,3.3334001370323496e-07
852,9.173477870803968e-06
853,0.004191139018642474
854,2.496143210158036e-06
855,1.3277377492277786e-06
856,2.0385478396897055e-06
857,4.255932465669657e-06
858,0.0013598598603581356
859,0.008063278394915602
860,0.00028244871992829756
861,0.012275822188223743
862,0.00015499632498811863
863,0.00018590287356990348
864,6.26492666032873e-05
865,9.096110850249648e-05
866,0.0005238253830103936
867,9.701999055723246e-05
868,0.00039116819401634667
869,3.4281867353872905e-07
870,4.010584687043469e-06
871,9.52067113657297e-07
872,0.0004757110255814066
873,6.806968646021384e-08
874,0.00014472973641821172
875,0.0007177574773267792
876,0.009322167476872695
877,0.0005147991108889289
878,5.9396426375714756e-05
879,2.5877416607916113e-06
880,0.0020086114234741433
881,0.00017793173756760908
882,0.006077658909820766
883,0.08784404069711942
884,0.005982114440442863
885,0.00012269907328654018
886,4.188584365375021e-05
887,2.5932362385199737e-05
888,3.5610555633910684e-07
889,0.00839500126233984
890,6.134788569487368e-07
891,1.088303176176256e-05
892,0.0013342311438732483
893,4.255932465669657e-06
894,0.002352704386716002
895,0.0002702963404186285
896,0.14836373319380475
897,9.408403174222908e-07
898,0.03201822054111766
899,3.276145176221705e-05
900,0.00017006112853292966
901,0.002069648914386213
902,4.790621910908679e-05
903,2.45858878378509e-05
904,0.003059957738969317
905,0.0005849053718416966
906,7.747909148792656e-06
907,0.024065798904425728
908,0.000731321888016318
909,7.561122158211148e-06
910,0.00015240451853510266
911,3.1348462965904196e-07
912,3.984907373560567e-05
913,1.3697569578384533e-05
914,0.0001723301837556204
915,0.0014712889496226456
916,0.00013754710600850543
917,9.217437445029933e-05
918,3.0283616463113346e-05
919,4.379364369822808e-06
920,0.03278511822640062
921,0.0035679328997460773
922,4.27255018500229e-07
923,0.00013596833661437964
924,6.686470838240646e-07
925,0.002932126745627535
926,8.499298839880756e-08
927,4.60179272644883e-05
928,0.005207444912338619
929,0.006848266424782475
930,0.12143442479117918
931,0.0023302129028007624
932,0.0008333682057288163
933,0.0002192457556447261
934,1.292071666416846e-06
935,5.944971005713396e-07
936,0.00011804602326116281
937,4.379364369822808e-06
938,0.005654965743541909
939,0.0032868461225901177
940,0.00011262063413146627
941,2.340832046703662e-08
942,8.209733052505036e-05
943,0.02321697636029398
944,0.0001207733397014728
945,0.03298286982420367
946,8.81366541073668e-06
947,1.1577910664787142e-06
948,2.123991370854618e-11
949,3.659340148827132e-06
950,1.7788625409499016e-05
951,0.0008462181812131043
952,5.73901080310487e-06
953,9.410742879838482e-05
954,0.017222433634528057
955,5.617971800079489e-06
956,4.3713440252561574e-07
957,8.499298839880756e-08
958,0.00016588075862877555
959,0.06987274937025537
960,7.424658227671238e-07
961,7.76258458331102e-07
962,0.003960424198841917
963,5.005739269342721e-07
964,0.06384054347139773
965,4.12548737142455e-05
966,0.0018193625882291524
967,1.9376324325375166e-07
968,0.00019897012526029273
969,1.0715183039881456e-09
970,0.00013391937953317312
971,0.0004104765461327197
972,3.122429599572744e-05
973,0.00021305299562035448
974,9.946103562524391e-05
975,0.000492178764402987
976,2.9707681348365547e-05
977,0.0008341932387947367
978,9.021595679711089e-05
979,0.13654106258600854
980,6.446212612805723e-09
981,1.789351320559823e-07
982,7.712599936788738e-06
983,0.0012597429360016374
984,7.91743991625942e-06
985,0.022061724969569783
986,0.0036272349632738123
987,0.002272611552432356
988,0.00012858161826632522
989,0.0022094094282314528
990,1.8711384815548483e-07
991,0.004796696843588462
992,4.655446273348582e-05
993,6.4020879110681285e-06
994,2.282479747443972e-06
995,3.513463004862211e-06
996,1.0698225251453588e-07
997,0.03002331875725008
998,0.005042303420710537
999,0.003849371138113513
1000,0.07198510335869292
1001,8.533326390556993e-06
1002,0.23392315221575186
1003,4.862895482071967e-07
1004,2.8312273025922957e-06
1005,9.409060675623277e-05
1006,0.0035726407082613924
1007,4.131613484145601e-07
1008,0.05916517041668337
1009,0.0032816309298475954
1010,3.6964237173827185e-06
1011,0.0009822744257005395
1012,3.59140347731799e-05
1013,0.0002176452528796491
1014,9.439294663713759e-05
1015,2.701757442717356e-05
1016,0.00059818094016449
1017,0.0012419671427909382
1018,5.663217656083985e-07
1019,5.404712636030451e-06
1020,0.00038991818555572807
1021,2.98781277369103e-05
1022,0.00042918646829060445
1023,1.448804786665666e-07
1024,1.5908353293301708e-07
1025,0.08099392928513732
1026,0.004191139018642474
1027,3.0881328570834435e-06
1028,1.1065148416550829e-05
1029,1.67821403627133e-05
1030,0.0038067954237771336
1031,1.7198249285979754e-05
1032,0.0005755931712840287
1033,2.2913787375523118e-08
1034,0.001131234505788304
1035,3.617508767335184e-08
1036,0.004898332429296555
1037,6.901390489386317e-05
1038,0.0024445976602367157
1039,1.0270528635780224e-06
1040,0.000376395824081216
1041,0.0035931431592622033
1042,0.0004988974649209905
1043,4.3466642453877715e-05
1044,3.6065910726698626e-06
1045,0.0007499269434004371
1046,4.7730482726043084e-05
1047,1.4108854203642617e-09
1048,0.0008123381642715564
1049,7.095829300722255e-06
1050,4.004746033180026e-05
1051,0.0027321300001910873
1052,0.00014511791661808102
1053,1.7927619188952992e-06
1054,0.025463554655884416
1055,0.0013836404340700468
1056,3.0128378672595775e-06
1057,0.00015516021312040056
1058,8.990993803844084e-06
1059,0.0011221685661846987
1060,0.0016799611590279295
1061,0.006821993255007271
1062,0.00014629844378566113
1063,0.0012068291695132949
1064,5.045592811386949e-07
1065,1.3858364457053167e-07
1066,1.411913985672193e-05
1067,5.6089312930062355e-06
1068,0.0034164755207150726
1069,3.398694118144959e-06
1070,2.527198965557435e-07
1071,0.005521563341986586
1072,6.376449625025415e-05
1073,0.0001220737570097155
1074,0.0002479886643225216
1075,0.000662976613759214
1076,0.004476663252580628
1077,5.683697850506386e-05
1078,8.23240556728624e-06
1079,6.381575800794986e-07
1080,0.009813865358877152
1081,2.549983815057567e-05
1082,0.005758189213154433
1083,1.8442918046702454e-07
1084,5.117609454686229e-07
1085,0.0012432418932672047
1086,0.02202823300228281
1087,0.028054439764639665
1088,7.458831439480665e-07
1089,3.3717640943692806e-06
1090,1.3601272706192404e-09
1091,3.1611707514414344e-05
1092,0.0010276117864534255
1093,0.08696747826493541
1094,0.01572786793105852
1095,4.9286965071281795e-05
1096,0.00012719807727368544
1097,0.00040679210914589
1098,1.5210213533587766e-05
1099,0.00018714777689509185
1100,2.0896521927701786e-05
1101,0.0005245832566941072
1102,1.5398444908124187e-05
1103,1.3617329273272697e-06
1104,0.002140938485728826
1105,0.005292227061834732
1106,4.092102803430016e-06
1107,0.006732043503928468
1108,8.57195735040207e-05
1109,5.788831931646047e-06
1110,0.00010332015901799724
1111,0.00015888152654439908
1112,9.700089268487728e-05
1113,3.965242479506443e-05
